"Perioden";"Regio's";"Totaal levendgeborenen";"Bruto geboortecijfer";"Levendgeboren jongens";"Levendgeboren meisjes";"Algemeen vruchtbaarheidscijfer";"Gestandaardiseerd vruchtbaarheidscijfer";"Gemiddeld kindertal per vrouw";"Totaal levendgeborenen";"Jonger dan 20 jaar";"20 tot 25 jaar";"25 tot 30 jaar";"30 tot 35 jaar";"35 tot 40 jaar";"40 tot 45 jaar";"45 jaar of ouder";"Totaal levendgeborenen";"1e kind";"2e kind";"3e kind";"4e of volgende kinderen";"Totaal levendgeborenen";"Moeder gehuwd";"Moeder niet-gehuwd";"Gemeente";"Landsdeel";"Provincie";"COROP-gebied";"Stadsgewest";"Grootstedelijke agglomeratie"
"2010";"Midwolda";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Mierlo";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Mijdrecht";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Mill en Sint Hubert";"94";"8.5";"45";"49";"41.4";"48.9";"1.79";"94";"-";"7";"23";"39";"21";"4";"-";"94";"37";"37";"18";"2";"94";"53";"41";"0815";"04";"30";"35";"00";"00"
"2010";"Millingen aan de Rijn";"65";"11.0";"36";"29";"50.7";"59.1";"2.37";"65";"-";"5";"17";"32";"10";"1";"-";"65";"30";"27";"7";"1";"65";"37";"28";"0265";"02";"25";"15";"00";"00"
"2010";"Moerdijk";"339";"9.3";"172";"167";"42.9";"46.9";"1.82";"339";"2";"32";"107";"129";"57";"12";"-";"339";"160";"126";"45";"8";"339";"197";"142";"1709";"04";"30";"33";"00";"00"
"2010";"Moergestel";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Moerhuizen";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Moerkapelle";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Monnickendam";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Monster";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Montferland";"269";"7.7";"134";"135";"36.8";"45.0";"1.74";"269";"4";"16";"70";"114";"57";"8";"-";"269";"132";"93";"34";"10";"269";"147";"122";"1955";"02";"25";"14";"00";"00"
"2010";"Montfoort";"161";"11.9";"83";"78";"53.1";"58.7";"2.19";"161";"1";"10";"44";"56";"39";"10";"1";"161";"59";"63";"27";"12";"161";"100";"61";"0335";"03";"26";"17";"00";"00"
"2010";"Montfort";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Mook en Middelaar";"48";"6.0";"25";"23";"32.2";"45.0";"1.80";"48";"-";"1";"9";"25";"12";"1";"-";"48";"20";"18";"9";"1";"48";"29";"19";"0944";"04";"31";"37";"07";"00"
"2010";"Moordrecht";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Muiden";"58";"8.9";"23";"35";"44.2";"65.4";"2.22";"58";"-";"-";"7";"22";"23";"6";"-";"58";"16";"30";"12";"-";"58";"32";"26";"0424";"03";"27";"24";"10";"00"
"2010";"Muntendam";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Naaldwijk";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Naarden";"175";"10.2";"90";"85";"51.7";"68.1";"2.21";"175";"-";"8";"13";"61";"78";"15";"-";"175";"59";"63";"42";"11";"175";"115";"60";"0425";"03";"27";"24";"00";"00"
"2010";"Neder-Betuwe";"299";"13.2";"154";"145";"58.5";"64.1";"2.39";"299";"8";"55";"100";"82";"44";"10";"-";"299";"113";"77";"53";"56";"299";"258";"41";"1740";"02";"25";"16";"00";"00"
"2010";"Nederhorst den Berg";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Nederlek";"123";"8.8";"63";"60";"40.2";"47.6";"1.87";"123";"-";"12";"44";"44";"22";"1";"-";"123";"53";"51";"18";"1";"123";"85";"38";"0643";"03";"28";"29";"14";"00"
"2010";"Nederweert";"144";"8.7";"61";"83";"41.0";"48.9";"1.88";"144";"-";"5";"43";"62";"30";"4";"-";"144";"71";"53";"20";"-";"144";"87";"57";"0946";"04";"31";"38";"00";"00"
"2010";"Neede";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Neer";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Neerijnen";"130";"11.0";"61";"69";"49.7";"56.9";"2.13";"130";"1";"11";"36";"43";"29";"9";"1";"130";"46";"46";"22";"16";"130";"108";"22";"0304";"02";"25";"16";"00";"00"
"2010";"Niedorp";"128";"10.5";"60";"68";"48.0";"56.4";"2.18";"128";"1";"10";"41";"51";"22";"3";"-";"128";"63";"35";"26";"4";"128";"73";"55";"0412";"03";"27";"18";"00";"00"
"2010";"Nieuwe Pekela";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Nieuwegein";"708";"11.6";"347";"361";"51.1";"48.6";"1.83";"708";"15";"61";"221";"261";"132";"17";"1";"708";"355";"258";"77";"18";"708";"435";"273";"0356";"03";"26";"17";"09";"09"
"2010";"Nieuwerkerk aan den IJssel";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Nieuweschans";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Nieuw-Ginneken";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Nieuwkoop";"248";"9.2";"135";"113";"42.7";"50.2";"1.91";"248";"1";"12";"77";"86";"63";"9";"-";"248";"106";"87";"44";"11";"248";"163";"85";"0569";"03";"28";"28";"00";"00"
"2010";"Nieuw-Lekkerland";"133";"13.9";"67";"66";"62.5";"70.6";"2.58";"133";"3";"27";"45";"37";"17";"4";"-";"133";"49";"35";"18";"31";"133";"116";"17";"0571";"03";"28";"30";"00";"00"
"2010";"Nieuwleusen";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Nieuwolda";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Nieuwveen";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Nieuw-Vossemeer";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Nigtevecht";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Nijefurd";"106";"9.7";"63";"43";"51.4";"57.5";"2.16";"106";"-";"8";"32";"34";"28";"3";"1";"106";"43";"41";"16";"6";"106";"56";"50";"0104";"01";"21";"05";"00";"00"
"2010";"Nijeveen";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Nijkerk";"455";"11.5";"227";"228";"50.9";"52.1";"1.98";"455";"4";"40";"150";"164";"79";"18";"-";"455";"189";"174";"60";"32";"455";"351";"104";"0267";"02";"25";"13";"08";"00"
"2010";"Nijmegen";"1852";"11.3";"946";"906";"40.6";"37.2";"1.50";"1852";"18";"143";"410";"763";"432";"84";"2";"1852";"932";"667";"192";"61";"1852";"919";"933";"0268";"02";"25";"15";"07";"07"
"2010";"Nistelrode";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Noord-Beveland";"64";"8.6";"29";"35";"44.2";"48.8";"1.87";"64";"1";"7";"16";"25";"13";"2";"-";"64";"28";"24";"9";"3";"64";"36";"28";"1695";"03";"29";"32";"00";"00"
"2010";"Noordenveld";"235";"7.6";"124";"111";"40.8";"49.6";"1.96";"235";"3";"15";"72";"93";"44";"8";"-";"235";"104";"87";"37";"7";"235";"126";"109";"1699";"01";"22";"07";"01";"00"
"2010";"Noorder-Koggenland";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Noordoostpolder";"582";"12.6";"301";"281";"57.4";"57.8";"2.19";"582";"10";"77";"203";"208";"71";"13";"-";"582";"241";"215";"84";"42";"582";"385";"197";"0171";"02";"24";"40";"00";"00"
"2010";"Noordwijk";"227";"8.9";"127";"100";"41.6";"43.6";"1.61";"227";"1";"11";"60";"83";"61";"10";"1";"227";"111";"80";"26";"10";"227";"128";"99";"0575";"03";"28";"25";"12";"00"
"2010";"Noordwijkerhout";"125";"8.0";"66";"59";"37.7";"42.7";"1.62";"125";"1";"6";"38";"52";"20";"8";"-";"125";"52";"48";"18";"7";"125";"65";"60";"0576";"03";"28";"25";"12";"00"
"2010";"Nootdorp";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Norg";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Nuenen, Gerwen en Nederwetten";"154";"6.9";"71";"83";"35.3";"47.1";"1.81";"154";"-";"7";"37";"64";"38";"8";"-";"154";"65";"70";"16";"3";"154";"87";"67";"0820";"04";"30";"36";"19";"00"
"2010";"Nuland";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Nunspeet";"324";"12.1";"178";"146";"55.1";"58.7";"2.19";"324";"7";"29";"116";"112";"46";"14";"-";"324";"116";"108";"48";"52";"324";"284";"40";"0302";"02";"25";"13";"00";"00"
"2010";"Nuth";"123";"7.9";"52";"71";"39.6";"46.2";"1.76";"123";"2";"8";"31";"53";"25";"4";"-";"123";"66";"40";"14";"3";"123";"75";"48";"0951";"04";"31";"39";"21";"00"
"2010";"Obdam";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Odoorn";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Oeffelt";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Oegstgeest";"234";"10.3";"114";"120";"47.2";"56.0";"2.06";"234";"1";"9";"42";"105";"57";"18";"2";"234";"103";"97";"27";"7";"234";"145";"89";"0579";"03";"28";"25";"12";"12"
"2010";"Ohé en Laak";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Oirschot";"143";"8.0";"69";"74";"39.2";"48.7";"1.86";"143";"-";"4";"44";"56";"34";"4";"1";"143";"55";"65";"16";"7";"143";"83";"60";"0823";"04";"30";"36";"00";"00"
"2010";"Oisterwijk";"231";"9.0";"109";"122";"43.5";"53.0";"2.01";"231";"6";"15";"52";"100";"50";"8";"-";"231";"115";"91";"19";"6";"231";"124";"107";"0824";"04";"30";"34";"17";"00"
"2010";"Oldambt";"352";"8.9";"169";"183";"43.2";"47.9";"1.87";"352";"8";"48";"123";"115";"43";"15";"-";"352";"162";"137";"35";"18";"352";"183";"169";"1895";"01";"20";"01";"00";"00"
"2010";"Oldebroek";"250";"11.0";"129";"121";"49.7";"54.5";"2.06";"250";"5";"29";"80";"95";"34";"7";"-";"250";"90";"99";"41";"20";"250";"203";"47";"0269";"02";"25";"13";"00";"00"
"2010";"Oldehove";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Oldekerk";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Oldenzaal";"370";"11.5";"186";"184";"54.7";"56.6";"2.10";"370";"2";"19";"85";"165";"88";"11";"-";"370";"151";"155";"57";"7";"370";"233";"137";"0173";"02";"23";"12";"04";"00"
"2010";"Olst";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Olst-Wijhe";"164";"9.4";"70";"94";"44.7";"53.1";"2.02";"164";"-";"11";"49";"58";"37";"9";"-";"164";"75";"57";"26";"6";"164";"101";"63";"1773";"02";"23";"11";"00";"00"
"2010";"Ommen";"174";"10.0";"78";"96";"47.7";"49.8";"1.88";"174";"-";"9";"51";"72";"32";"10";"-";"174";"72";"54";"36";"12";"174";"120";"54";"0175";"02";"23";"10";"00";"00"
"2010";"Onderbanken";"59";"7.3";"24";"35";"35.5";"43.6";"1.61";"59";"2";"9";"8";"22";"16";"1";"1";"59";"27";"19";"7";"6";"59";"39";"20";"0881";"04";"31";"39";"21";"00"
"2010";"Oost Gelre";"291";"9.7";"149";"142";"46.9";"53.0";"2.03";"291";"2";"16";"79";"130";"56";"8";"-";"291";"115";"117";"49";"10";"291";"132";"159";"1586";"02";"25";"14";"00";"00"
"2010";"Oost-, West- en Middelbeers";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Oostburg";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Oosterbroek";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Oosterhesselen";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Oosterhout";"517";"9.6";"272";"245";"43.5";"47.5";"1.81";"517";"3";"45";"164";"190";"97";"17";"1";"517";"235";"188";"68";"26";"517";"298";"219";"0826";"04";"30";"33";"16";"00"
"2010";"Oostflakkee";"97";"9.3";"45";"52";"43.6";"46.1";"1.77";"97";"2";"7";"34";"35";"15";"4";"-";"97";"46";"31";"12";"8";"97";"76";"21";"0580";"03";"28";"29";"00";"00"
"2010";"Ooststellingwerf";"253";"9.7";"131";"122";"47.4";"52.5";"2.03";"253";"4";"32";"78";"96";"39";"4";"-";"253";"120";"102";"22";"9";"253";"128";"125";"0085";"01";"21";"06";"00";"00"
"2010";"Oostzaan";"75";"8.2";"43";"32";"36.5";"46.2";"1.73";"75";"-";"3";"19";"26";"25";"2";"-";"75";"45";"22";"6";"2";"75";"35";"40";"0431";"03";"27";"23";"10";"10"
"2010";"Ootmarsum";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Openbaar Lichaam Z.IJ.P.";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Oploo, Sint Anthonis en Ledeacker";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Opmeer";"113";"9.9";"51";"62";"45.9";"53.2";"2.05";"113";"-";"8";"25";"49";"24";"7";"-";"113";"43";"47";"18";"5";"113";"67";"46";"0432";"03";"27";"18";"00";"00"
"2010";"Opsterland";"321";"10.7";"177";"144";"51.2";"57.9";"2.25";"321";"3";"20";"103";"131";"47";"17";"-";"321";"133";"123";"37";"28";"321";"206";"115";"0086";"01";"21";"06";"00";"00"
"2010";"Oss";"738";"9.5";"380";"358";"42.2";"43.7";"1.66";"738";"8";"64";"226";"285";"136";"19";"-";"738";"344";"265";"98";"31";"738";"449";"289";"0828";"04";"30";"35";"00";"00"
"2010";"Ossendrecht";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Oud en Nieuw Gastel";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Oud-Beijerland";"235";"10.0";"130";"105";"44.4";"48.7";"1.86";"235";"1";"17";"72";"84";"52";"8";"1";"235";"112";"71";"30";"22";"235";"177";"58";"0584";"03";"28";"29";"00";"00"
"2010";"Oude IJsselstreek";"360";"9.0";"193";"167";"44.3";"49.8";"1.90";"360";"1";"19";"87";"165";"78";"10";"-";"360";"150";"148";"52";"10";"360";"203";"157";"1509";"02";"25";"14";"00";"00"
"2010";"Oude Pekela";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Oudenbosch";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Ouder-Amstel";"106";"8.1";"59";"47";"38.4";"46.8";"1.72";"106";"1";"6";"23";"37";"29";"9";"1";"106";"49";"40";"14";"3";"106";"50";"56";"0437";"03";"27";"23";"10";"00"
"2010";"Ouderkerk";"96";"11.8";"49";"47";"54.3";"58.3";"2.19";"96";"-";"11";"33";"30";"16";"6";"-";"96";"39";"31";"12";"14";"96";"79";"17";"0644";"03";"28";"29";"00";"00"
"2010";"Oudewater";"117";"11.9";"63";"54";"55.0";"61.0";"2.27";"117";"-";"2";"24";"57";"28";"6";"-";"117";"47";"45";"20";"5";"117";"74";"43";"0589";"03";"26";"17";"00";"00"
"2010";"Overbetuwe";"495";"10.8";"267";"228";"48.2";"52.8";"2.01";"495";"3";"29";"133";"190";"118";"22";"-";"495";"217";"192";"65";"21";"495";"329";"166";"1734";"02";"25";"15";"06";"00"
"2010";"Papendrecht";"338";"10.6";"170";"168";"47.3";"47.6";"1.83";"338";"1";"35";"113";"126";"54";"9";"-";"338";"146";"137";"32";"23";"338";"237";"101";"0590";"03";"28";"30";"15";"15"
"2010";"Peel en Maas";"399";"9.3";"193";"206";"43.1";"48.6";"1.84";"399";"-";"13";"115";"171";"86";"14";"-";"399";"169";"158";"61";"11";"399";"228";"171";"1894";"04";"31";"37";"00";"00"
"2010";"Peize";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Pekela";"127";"9.8";"57";"70";"46.7";"48.8";"1.93";"127";"4";"23";"45";"41";"11";"3";"-";"127";"70";"41";"9";"7";"127";"59";"68";"0765";"01";"20";"01";"00";"00"
"2010";"Pijnacker";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Pijnacker-Nootdorp";"639";"13.1";"346";"293";"53.4";"57.2";"2.13";"639";"1";"31";"123";"283";"168";"31";"2";"639";"265";"276";"80";"18";"639";"407";"232";"1926";"03";"28";"26";"13";"00"
"2010";"Polsbroek";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Posterholt";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Prinsenbeek";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Purmerend";"776";"9.8";"384";"392";"41.0";"43.4";"1.65";"776";"8";"71";"231";"299";"137";"28";"2";"776";"375";"307";"77";"17";"776";"408";"368";"0439";"03";"27";"23";"10";"00"
"2010";"Putte";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Putten";"292";"12.3";"150";"142";"55.2";"61.2";"2.32";"292";"-";"30";"95";"110";"45";"11";"1";"292";"105";"112";"44";"31";"292";"245";"47";"0273";"02";"25";"13";"00";"00"
"2010";"Raalte";"333";"9.1";"161";"172";"43.4";"50.7";"1.96";"333";"2";"14";"80";"163";"64";"10";"-";"333";"146";"118";"54";"15";"333";"179";"154";"0177";"02";"23";"11";"00";"00"
"2010";"Raamsdonk";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Ravenstein";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Reeuwijk";"149";"11.3";"76";"73";"54.4";"64.2";"2.39";"149";"1";"8";"45";"55";"35";"5";"-";"149";"71";"48";"14";"16";"149";"111";"38";"0595";"03";"28";"28";"00";"00"
"2010";"Reiderland";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Reimerswaal";"338";"15.7";"176";"162";"70.4";"69.6";"2.58";"338";"3";"63";"142";"83";"32";"13";"2";"338";"128";"104";"53";"53";"338";"291";"47";"0703";"03";"29";"32";"00";"00"
"2010";"Renkum";"257";"8.1";"122";"135";"43.4";"54.4";"2.00";"257";"4";"17";"53";"97";"60";"23";"3";"257";"127";"86";"32";"12";"257";"144";"113";"0274";"02";"25";"15";"06";"00"
"2010";"Renswoude";"68";"14.5";"34";"34";"60.9";"61.3";"2.40";"68";"-";"10";"22";"24";"12";"-";"-";"68";"19";"31";"10";"8";"68";"58";"10";"0339";"03";"26";"17";"00";"00"
"2010";"Reusel";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Reusel-De Mierden";"138";"11.0";"67";"71";"50.3";"54.2";"2.08";"138";"-";"4";"47";"63";"21";"3";"-";"138";"54";"64";"15";"5";"138";"99";"39";"1667";"04";"30";"36";"00";"00"
"2010";"Rheden";"402";"9.2";"201";"201";"46.9";"52.1";"1.95";"402";"5";"36";"103";"150";"91";"15";"2";"402";"182";"159";"48";"13";"402";"227";"175";"0275";"02";"25";"15";"06";"00"
"2010";"Rhenen";"257";"13.6";"125";"132";"63.7";"66.3";"2.47";"257";"1";"31";"77";"74";"59";"14";"1";"257";"99";"86";"45";"27";"257";"195";"62";"0340";"03";"26";"17";"00";"00"
"2010";"Ridderkerk";"420";"9.4";"226";"194";"44.1";"48.0";"1.79";"420";"5";"48";"142";"137";"64";"24";"-";"420";"210";"142";"40";"28";"420";"275";"145";"0597";"03";"28";"29";"14";"00"
"2010";"Riethoven";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Rijneveld";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Rijnsaterwoude";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Rijnsburg";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2010";"Rijnwaarden";"104";"9.4";"39";"65";"44.5";"47.8";"1.85";"104";"2";"8";"39";"35";"14";"6";"-";"104";"56";"33";"13";"2";"104";"49";"55";"0196";"02";"25";"15";"00";"00"
"2010";"Rijnwoude";"185";"10.0";"90";"95";"47.6";"52.3";"1.99";"185";"-";"10";"63";"66";"37";"9";"-";"185";"71";"77";"27";"10";"185";"111";"74";"1672";"03";"28";"28";"00";"00"
