"Perioden";"Regio's";"Totaal levendgeborenen";"Bruto geboortecijfer";"Levendgeboren jongens";"Levendgeboren meisjes";"Algemeen vruchtbaarheidscijfer";"Gestandaardiseerd vruchtbaarheidscijfer";"Gemiddeld kindertal per vrouw";"Totaal levendgeborenen";"Jonger dan 20 jaar";"20 tot 25 jaar";"25 tot 30 jaar";"30 tot 35 jaar";"35 tot 40 jaar";"40 tot 45 jaar";"45 jaar of ouder";"Totaal levendgeborenen";"1e kind";"2e kind";"3e kind";"4e of volgende kinderen";"Totaal levendgeborenen";"Moeder gehuwd";"Moeder niet-gehuwd";"Gemeente";"Landsdeel";"Provincie";"COROP-gebied";"Stadsgewest";"Grootstedelijke agglomeratie"
"2002";"Winschoten";"196";"10.5";"91";"105";"47.7";"47.7";"1.65";"196";"-";"20";"70";"78";"25";"3";"-";"196";"87";"81";"24";"4";"196";"133";"63";"0052";"01";"20";"01";"00";"00"
"2002";"Winsum";"201";"14.2";"101";"100";"60.9";"68.0";"2.40";"201";"4";"13";"66";"80";"36";"1";"1";"201";"87";"75";"32";"7";"201";"134";"67";"0053";"01";"20";"03";"01";"00"
"2002";"Winterswijk";"356";"12.3";"176";"180";"55.5";"59.3";"2.04";"356";"5";"23";"100";"159";"64";"5";"-";"356";"171";"126";"44";"15";"356";"245";"111";"0294";"02";"25";"14";"00";"00"
"2002";"Wisch";"238";"12.2";"117";"121";"56.1";"59.3";"1.98";"238";"-";"12";"60";"121";"39";"5";"1";"238";"102";"91";"30";"15";"238";"173";"65";"0295";"02";"25";"14";"00";"00"
"2002";"Wissenkerke";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2002";"Wittem";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2002";"Woensdrecht";"218";"10.1";"108";"110";"45.3";"46.1";"1.65";"218";"4";"14";"70";"95";"30";"5";"-";"218";"99";"90";"25";"4";"218";"154";"64";"0873";"04";"30";"33";"00";"00"
"2002";"Woerden";"711";"14.9";"344";"367";"60.3";"59.5";"1.96";"711";"1";"40";"157";"346";"150";"17";"-";"711";"317";"270";"93";"31";"711";"550";"161";"0632";"03";"26";"17";"00";"00"
"2002";"Wognum";"112";"13.9";"65";"47";"58.8";"65.1";"2.21";"112";"-";"3";"31";"52";"25";"1";"-";"112";"51";"36";"21";"4";"112";"86";"26";"0466";"03";"27";"18";"00";"00"
"2002";"De Wolden";"331";"13.8";"176";"155";"62.9";"69.5";"2.41";"331";"3";"10";"84";"175";"57";"2";"-";"331";"129";"143";"45";"14";"331";"263";"68";"1690";"01";"22";"09";"00";"00"
"2002";"Wormer";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2002";"Wormerland";"188";"12.1";"99";"89";"53.9";"53.2";"1.78";"188";"1";"6";"45";"90";"43";"3";"-";"188";"75";"81";"23";"9";"188";"122";"66";"0880";"03";"27";"22";"10";"10"
"2002";"Woubrugge";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2002";"Woudenberg";"156";"14.1";"80";"76";"61.4";"61.4";"2.11";"156";"2";"20";"28";"65";"35";"5";"1";"156";"53";"56";"31";"16";"156";"132";"24";"0351";"03";"26";"17";"00";"00"
"2002";"Woudrichem";"180";"12.5";"93";"87";"51.4";"53.6";"1.83";"180";"-";"16";"45";"83";"30";"6";"-";"180";"66";"80";"24";"10";"180";"158";"22";"0874";"04";"30";"34";"00";"00"
"2002";"Wouw";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2002";"Wûnseradiel";"152";"12.7";"76";"76";"56.4";"60.3";"2.19";"152";"-";"15";"48";"59";"27";"3";"-";"152";"55";"56";"31";"10";"152";"113";"39";"0710";"01";"21";"05";"00";"00"
"2002";"Wymbritseradiel";"225";"13.9";"106";"119";"61.5";"65.6";"2.29";"225";"-";"10";"60";"116";"38";"1";"-";"225";"90";"92";"37";"6";"225";"161";"64";"0683";"01";"21";"05";"00";"00"
"2002";"Zaanstad";"1761";"12.7";"906";"855";"52.0";"49.1";"1.69";"1761";"15";"181";"466";"719";"337";"42";"1";"1761";"876";"643";"185";"57";"1761";"1165";"596";"0479";"03";"27";"22";"10";"10"
"2002";"Zaltbommel";"413";"16.0";"220";"193";"66.7";"66.2";"2.29";"413";"4";"38";"129";"167";"63";"11";"1";"413";"169";"150";"46";"48";"413";"359";"54";"0297";"02";"25";"16";"00";"00"
"2002";"'t Zandt";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2002";"Zandvoort";"161";"9.6";"83";"78";"42.9";"40.9";"1.39";"161";"1";"13";"40";"67";"32";"8";"-";"161";"87";"54";"16";"4";"161";"89";"72";"0473";"03";"27";"21";"11";"00"
"2002";"Zederik";"178";"13.1";"104";"74";"56.2";"59.4";"2.04";"178";"2";"5";"66";"77";"21";"6";"1";"178";"65";"48";"38";"27";"178";"167";"11";"0707";"03";"28";"30";"00";"00"
"2002";"Zeeland";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2002";"Zeevang";"75";"11.9";"36";"39";"50.9";"55.8";"1.98";"75";"-";"5";"16";"34";"15";"5";"-";"75";"32";"22";"17";"4";"75";"47";"28";"0478";"03";"27";"23";"10";"00"
"2002";"Zeewolde";"304";"15.7";"157";"147";"59.6";"56.5";"2.01";"304";"4";"19";"80";"145";"51";"5";"-";"304";"132";"117";"42";"13";"304";"248";"56";"0050";"02";"24";"40";"00";"00"
"2002";"Zegveld";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2002";"Zeist";"719";"12.0";"369";"350";"51.9";"54.4";"1.81";"719";"6";"61";"140";"302";"174";"34";"2";"719";"334";"260";"94";"31";"719";"529";"190";"0355";"03";"26";"17";"09";"00"
"2002";"Zelhem";"135";"12.1";"51";"84";"56.4";"57.5";"1.87";"135";"-";"4";"32";"60";"36";"3";"-";"135";"51";"59";"19";"6";"135";"98";"37";"0298";"02";"25";"14";"00";"00"
"2002";"Zevenaar";"280";"10.7";"144";"136";"47.5";"50.8";"1.73";"280";"4";"17";"80";"130";"44";"5";"-";"280";"131";"97";"41";"11";"280";"210";"70";"0299";"02";"25";"15";"00";"00"
"2002";"Zevenbergen";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2002";"Zevenhoven";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2002";"Zevenhuizen";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2002";"Zevenhuizen-Moerkapelle";"135";"13.4";"75";"60";"57.8";"62.1";"2.08";"135";"1";"9";"33";"56";"29";"7";"-";"135";"57";"43";"14";"21";"135";"109";"26";"1666";"03";"28";"28";"00";"00"
"2002";"Zierikzee";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2002";"Zijpe";"137";"12.1";"69";"68";"54.7";"59.8";"2.04";"137";"-";"7";"42";"62";"21";"5";"-";"137";"56";"49";"25";"7";"137";"97";"40";"0476";"03";"27";"18";"00";"00"
"2002";"Zoetermeer";"1195";"10.7";"602";"593";"41.2";"47.7";"1.63";"1195";"13";"104";"322";"488";"230";"36";"2";"1195";"534";"446";"146";"69";"1195";"811";"384";"0637";"03";"28";"26";"13";"00"
"2002";"Zoeterwoude";"110";"12.8";"49";"61";"54.5";"61.1";"2.01";"110";"-";"2";"25";"54";"25";"4";"-";"110";"44";"37";"24";"5";"110";"90";"20";"0638";"03";"28";"25";"12";"00"
"2002";"Zuidhorn";"229";"12.6";"125";"104";"55.6";"60.5";"2.11";"229";"-";"16";"60";"102";"42";"9";"-";"229";"83";"93";"44";"9";"229";"181";"48";"0056";"01";"20";"03";"01";"00"
"2002";"Zuidlaren";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2002";"Zuidplas";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2002";"Zuidwolde";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2002";"Zundert";"216";"10.6";"106";"110";"47.2";"52.0";"1.74";"216";"-";"2";"56";"114";"40";"4";"-";"216";"87";"95";"30";"4";"216";"162";"54";"0879";"04";"30";"33";"16";"00"
"2002";"Zutphen";"511";"14.0";"245";"266";"55.7";"53.8";"1.85";"511";"9";"56";"134";"218";"86";"7";"1";"511";"237";"187";"67";"20";"511";"339";"172";"0301";"02";"25";"14";"00";"00"
"2002";"Zwartewaterland";"379";"17.1";"197";"182";"70.4";"71.5";"2.46";"379";"4";"39";"142";"133";"50";"11";"-";"379";"125";"124";"75";"55";"379";"354";"25";"1896";"02";"23";"10";"00";"00"
"2002";"Zwartsluis";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2002";"Zweeloo";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2002";"Zwijndrecht";"417";"10.1";"218";"199";"43.3";"45.6";"1.58";"417";"3";"56";"130";"158";"56";"14";"-";"417";"199";"144";"51";"23";"417";"316";"101";"0642";"03";"28";"30";"15";"15"
"2002";"Zwolle";"1533";"14.0";"827";"706";"51.8";"48.4";"1.65";"1533";"38";"142";"384";"650";"274";"43";"2";"1533";"763";"535";"171";"64";"1533";"1058";"475";"0193";"02";"23";"10";"03";"03"
"2002";"Centraal persoonsregister (CPR)";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2003";"Nederland";"200297";"12.3";"102870";"97427";"50.8";"50.8";"1.75";"200297";"2484";"17560";"51155";"83595";"39429";"5836";"238";"200297";"91120";"73952";"25299";"9926";"200297";"138858";"61439";"";"";"";"";"";""
"2003";"Noord-Nederland (LD)";"19886";"11.7";"10272";"9614";"49.9";"51.7";"1.79";"19886";"278";"1735";"5549";"8367";"3466";"476";"15";"19886";"8793";"7669";"2555";"869";"19886";"12973";"6913";"";"01";"";"";"";""
"2003";"Oost-Nederland (LD)";"44580";"13.0";"23011";"21569";"53.9";"54.6";"1.88";"44580";"511";"3791";"11918";"18865";"8338";"1112";"45";"44580";"19517";"16555";"6009";"2499";"44580";"32934";"11646";"";"02";"";"";"";""
"2003";"West-Nederland (LD)";"95861";"12.7";"49157";"46704";"51.0";"49.6";"1.71";"95861";"1237";"9020";"23507";"38554";"20064";"3326";"153";"95861";"44363";"34453";"11964";"5081";"95861";"64006";"31855";"";"03";"";"";"";""
"2003";"Zuid-Nederland (LD)";"39970";"11.3";"20430";"19540";"47.6";"49.4";"1.70";"39970";"458";"3014";"10181";"17809";"7561";"922";"25";"39970";"18447";"15275";"4771";"1477";"39970";"28945";"11025";"";"04";"";"";"";""
"2003";"Groningen (PV)";"6438";"11.2";"3342";"3096";"45.6";"46.2";"1.59";"6438";"111";"644";"1728";"2615";"1160";"176";"4";"6438";"2919";"2467";"771";"281";"6438";"3943";"2495";"";"01";"20";"";"";""
"2003";"Friesland (PV)";"7932";"12.4";"4099";"3833";"53.4";"55.6";"1.93";"7932";"97";"663";"2253";"3367";"1352";"192";"8";"7932";"3454";"2983";"1103";"392";"7932";"5215";"2717";"";"01";"21";"";"";""
"2003";"Drenthe (PV)";"5516";"11.4";"2831";"2685";"50.6";"53.7";"1.90";"5516";"70";"428";"1568";"2385";"954";"108";"3";"5516";"2420";"2219";"681";"196";"5516";"3815";"1701";"";"01";"22";"";"";""
"2003";"Overijssel (PV)";"14857";"13.5";"7727";"7130";"56.8";"56.9";"1.96";"14857";"178";"1239";"4047";"6442";"2636";"301";"14";"14857";"6508";"5531";"2047";"771";"14857";"11439";"3418";"";"02";"23";"";"";""
"2003";"Flevoland (PV)";"5452";"15.3";"2812";"2640";"57.3";"57.5";"2.04";"5452";"93";"674";"1657";"1967";"892";"162";"7";"5452";"2390";"2017";"670";"375";"5452";"3718";"1734";"";"02";"24";"";"";""
"2003";"Gelderland (PV)";"24271";"12.4";"12472";"11799";"51.6";"52.7";"1.81";"24271";"240";"1878";"6214";"10456";"4810";"649";"24";"24271";"10619";"9007";"3292";"1353";"24271";"17777";"6494";"";"02";"25";"";"";""
"2003";"Utrecht (PV)";"16222";"14.0";"8449";"7773";"54.4";"52.1";"1.77";"16222";"117";"1210";"3609";"7058";"3650";"555";"23";"16222";"7319";"5997";"2062";"844";"16222";"11527";"4695";"";"03";"26";"";"";""
"2003";"Noord-Holland (PV)";"32877";"12.7";"16774";"16103";"51.0";"48.6";"1.66";"32877";"355";"2712";"7574";"13401";"7471";"1308";"56";"32877";"15781";"11790";"3959";"1347";"32877";"20308";"12569";"";"03";"27";"";"";""
"2003";"Zuid-Holland (PV)";"42563";"12.4";"21782";"20781";"50.0";"49.2";"1.70";"42563";"703";"4639";"11024";"16530";"8231";"1368";"68";"42563";"19478";"15140";"5405";"2540";"42563";"29040";"13523";"";"03";"28";"";"";""
"2003";"Zeeland (PV)";"4199";"11.1";"2152";"2047";"50.1";"52.3";"1.87";"4199";"62";"459";"1300";"1565";"712";"95";"6";"4199";"1785";"1526";"538";"350";"4199";"3131";"1068";"";"03";"29";"";"";""
"2003";"Noord-Brabant (PV)";"28780";"12.0";"14717";"14063";"50.0";"50.8";"1.75";"28780";"297";"2062";"7352";"12944";"5474";"632";"19";"28780";"13206";"10915";"3539";"1120";"28780";"20938";"7842";"";"04";"30";"";"";""
"2003";"Limburg (PV)";"11190";"9.8";"5713";"5477";"42.3";"46.1";"1.60";"11190";"161";"952";"2829";"4865";"2087";"290";"6";"11190";"5241";"4360";"1232";"357";"11190";"8007";"3183";"";"04";"31";"";"";""
"2003";"Oost-Groningen (CR)";"1592";"10.3";"823";"769";"46.4";"48.6";"1.74";"1592";"27";"169";"450";"683";"229";"32";"2";"1592";"722";"613";"189";"68";"1592";"1045";"547";"";"01";"20";"01";"";""
"2003";"Delfzijl en omgeving (CR)";"558";"10.6";"301";"257";"47.8";"51.9";"1.89";"558";"11";"77";"180";"201";"72";"15";"2";"558";"233";"224";"76";"25";"558";"366";"192";"";"01";"20";"02";"";""
"2003";"Overig Groningen (CR)";"4288";"11.7";"2218";"2070";"45.1";"44.7";"1.56";"4288";"73";"398";"1098";"1731";"859";"129";"-";"4288";"1964";"1630";"506";"188";"4288";"2532";"1756";"";"01";"20";"03";"";""
"2003";"Noord-Friesland (CR)";"4150";"12.5";"2162";"1988";"52.7";"54.6";"1.90";"4150";"41";"359";"1201";"1743";"713";"90";"3";"4150";"1794";"1569";"576";"211";"4150";"2686";"1464";"";"01";"21";"04";"";""
"2003";"Zuidwest-Friesland (CR)";"1364";"13.0";"676";"688";"58.0";"59.7";"2.10";"1364";"18";"100";"380";"610";"220";"36";"-";"1364";"582";"515";"196";"71";"1364";"911";"453";"";"01";"21";"05";"";""
"2003";"Zuidoost-Friesland (CR)";"2418";"11.8";"1261";"1157";"52.2";"55.0";"1.93";"2418";"38";"204";"672";"1014";"419";"66";"5";"2418";"1078";"899";"331";"110";"2418";"1618";"800";"";"01";"21";"06";"";""
"2003";"Noord-Drenthe (CR)";"2130";"11.6";"1091";"1039";"51.7";"55.9";"1.98";"2130";"28";"145";"581";"920";"400";"54";"2";"2130";"918";"873";"259";"80";"2130";"1454";"676";"";"01";"22";"07";"";""
"2003";"Zuidoost-Drenthe (CR)";"1870";"10.9";"963";"907";"48.1";"50.4";"1.79";"1870";"26";"164";"550";"806";"299";"25";"-";"1870";"845";"772";"204";"49";"1870";"1244";"626";"";"01";"22";"08";"";""
"2003";"Zuidwest-Drenthe (CR)";"1516";"11.9";"777";"739";"52.5";"55.1";"1.93";"1516";"16";"119";"437";"659";"255";"29";"1";"1516";"657";"574";"218";"67";"1516";"1117";"399";"";"01";"22";"09";"";""
"2003";"Noord-Overijssel (CR)";"4892";"14.4";"2501";"2391";"58.6";"58.7";"2.03";"4892";"61";"435";"1457";"2032";"808";"93";"6";"4892";"2016";"1756";"762";"358";"4892";"3846";"1046";"";"02";"23";"10";"";""
"2003";"Zuidwest-Overijssel (CR)";"1962";"13.3";"1001";"961";"54.4";"54.3";"1.85";"1962";"25";"126";"499";"860";"402";"50";"-";"1962";"900";"741";"257";"64";"1962";"1349";"613";"";"02";"23";"11";"";""
"2003";"Twente (CR)";"8003";"13.0";"4225";"3778";"56.3";"56.6";"1.95";"8003";"92";"678";"2091";"3550";"1426";"158";"8";"8003";"3592";"3034";"1028";"349";"8003";"6244";"1759";"";"02";"23";"12";"";""
"2003";"Veluwe (CR)";"8083";"12.6";"4109";"3974";"53.0";"54.9";"1.90";"8083";"98";"752";"2288";"3274";"1455";"207";"9";"8083";"3349";"2850";"1211";"673";"8083";"6509";"1574";"";"02";"25";"13";"";""
"2003";"Achterhoek (CR)";"4531";"11.8";"2341";"2190";"52.6";"55.5";"1.88";"4531";"29";"223";"1043";"2181";"942";"110";"3";"4531";"1947";"1802";"636";"146";"4531";"3231";"1300";"";"02";"25";"14";"";""
"2003";"Arnhem/Nijmegen (CR)";"8386";"11.9";"4339";"4047";"47.5";"47.2";"1.61";"8386";"92";"610";"1983";"3650";"1787";"256";"8";"8386";"3975";"3149";"997";"265";"8386";"5466";"2920";"";"02";"25";"15";"";""
"2003";"Zuidwest-Gelderland (CR)";"3271";"14.2";"1683";"1588";"59.4";"60.3";"2.12";"3271";"21";"293";"900";"1351";"626";"76";"4";"3271";"1348";"1206";"448";"269";"3271";"2571";"700";"";"02";"25";"16";"";""
"2003";"Utrecht (CR)";"16222";"14.0";"8449";"7773";"54.4";"52.1";"1.77";"16222";"117";"1210";"3609";"7058";"3650";"555";"23";"16222";"7319";"5997";"2062";"844";"16222";"11527";"4695";"";"03";"26";"17";"";""
"2003";"Kop van Noord-Holland (CR)";"4456";"12.3";"2349";"2107";"51.8";"53.7";"1.87";"4456";"33";"311";"1306";"1883";"805";"117";"1";"4456";"1937";"1689";"647";"183";"4456";"2911";"1545";"";"03";"27";"18";"";""
"2003";"Alkmaar en omgeving (CR)";"2671";"11.9";"1329";"1342";"49.9";"50.3";"1.72";"2671";"22";"184";"684";"1201";"510";"69";"1";"2671";"1194";"1042";"337";"98";"2671";"1670";"1001";"";"03";"27";"19";"";""
"2003";"IJmond (CR)";"2154";"11.5";"1115";"1039";"49.8";"52.2";"1.80";"2154";"23";"166";"512";"948";"441";"63";"1";"2154";"950";"871";"273";"60";"2154";"1402";"752";"";"03";"27";"20";"";""
"2003";"Agglomeratie Haarlem (CR)";"2549";"11.7";"1307";"1242";"50.0";"49.0";"1.64";"2549";"14";"176";"504";"1046";"695";"111";"3";"2549";"1214";"937";"315";"83";"2549";"1578";"971";"";"03";"27";"21";"";""
"2003";"Zaanstreek (CR)";"1940";"12.5";"1004";"936";"51.8";"49.4";"1.73";"1940";"19";"185";"522";"816";"360";"37";"1";"1940";"977";"704";"200";"59";"1940";"1238";"702";"";"03";"27";"22";"";""
"2003";"Groot-Amsterdam (CR)";"16219";"13.6";"8204";"8015";"51.0";"45.6";"1.58";"16219";"229";"1527";"3505";"6281";"3854";"778";"45";"16219";"8227";"5432";"1802";"758";"16219";"9532";"6687";"";"03";"27";"23";"";""
"2003";"Het Gooi en Vechtstreek (CR)";"2888";"11.9";"1466";"1422";"52.6";"55.3";"1.82";"2888";"15";"163";"541";"1226";"806";"133";"4";"2888";"1282";"1115";"385";"106";"2888";"1977";"911";"";"03";"27";"24";"";""
"2003";"Agglomeratie Leiden en Bollenstreek (CR)";"4698";"12.1";"2458";"2240";"48.0";"48.2";"1.63";"4698";"28";"285";"1075";"2015";"1107";"180";"8";"4698";"2141";"1743";"629";"185";"4698";"3329";"1369";"";"03";"28";"25";"";""
"2003";"Agglomeratie 's-Gravenhage (CR)";"9433";"12.3";"4851";"4582";"49.4";"47.4";"1.65";"9433";"173";"1111";"2265";"3574";"1943";"348";"19";"9433";"4599";"3204";"1118";"512";"9433";"6029";"3404";"";"03";"28";"26";"";""
"2003";"Delft en Westland (CR)";"2396";"11.4";"1236";"1160";"47.2";"47.9";"1.63";"2396";"29";"143";"594";"1070";"489";"67";"4";"2396";"1060";"928";"305";"103";"2396";"1765";"631";"";"03";"28";"27";"";""
"2003";"Oost-Zuid-Holland (CR)";"4301";"13.3";"2221";"2080";"54.9";"56.6";"1.95";"4301";"28";"332";"1117";"1811";"876";"133";"4";"4301";"1793";"1606";"599";"303";"4301";"3254";"1047";"";"03";"28";"28";"";""
"2003";"Groot-Rijnmond (CR)";"16596";"12.2";"8421";"8175";"49.0";"47.9";"1.67";"16596";"359";"2137";"4477";"6121";"2962";"514";"26";"16596";"7700";"5830";"2035";"1031";"16596";"10719";"5877";"";"03";"28";"29";"";""
"2003";"Zuidoost-Zuid-Holland (CR)";"5139";"12.9";"2595";"2544";"53.8";"53.9";"1.90";"5139";"86";"631";"1496";"1939";"854";"126";"7";"5139";"2185";"1829";"719";"406";"5139";"3944";"1195";"";"03";"28";"30";"";""
"2003";"Zeeuwsch-Vlaanderen (CR)";"1036";"9.6";"531";"505";"44.7";"46.8";"1.71";"1036";"13";"107";"335";"412";"155";"13";"1";"1036";"481";"407";"117";"31";"1036";"727";"309";"";"03";"29";"31";"";""
"2003";"Overig Zeeland (CR)";"3163";"11.7";"1621";"1542";"52.2";"54.4";"1.93";"3163";"49";"352";"965";"1153";"557";"82";"5";"3163";"1304";"1119";"421";"319";"3163";"2404";"759";"";"03";"29";"32";"";""
"2003";"West-Noord-Brabant (CR)";"6853";"11.3";"3566";"3287";"47.5";"48.3";"1.67";"6853";"82";"545";"1782";"3026";"1263";"150";"5";"6853";"3247";"2545";"778";"283";"6853";"4967";"1886";"";"04";"30";"33";"";""
"2003";"Midden-Noord-Brabant (CR)";"5583";"12.4";"2860";"2723";"50.6";"51.2";"1.76";"5583";"89";"439";"1435";"2517";"986";"111";"6";"5583";"2508";"2134";"661";"280";"5583";"3959";"1624";"";"04";"30";"34";"";""
"2003";"Noordoost-Noord-Brabant (CR)";"7615";"12.2";"3821";"3794";"50.8";"52.0";"1.78";"7615";"39";"449";"1921";"3498";"1535";"172";"1";"7615";"3417";"2948";"997";"253";"7615";"5658";"1957";"";"04";"30";"35";"";""
"2003";"Zuidoost-Noord-Brabant (CR)";"8729";"12.1";"4470";"4259";"50.9";"51.7";"1.77";"8729";"87";"629";"2214";"3903";"1690";"199";"7";"8729";"4034";"3288";"1103";"304";"8729";"6354";"2375";"";"04";"30";"36";"";""
"2003";"Noord-Limburg (CR)";"3068";"11.0";"1570";"1498";"47.8";"51.0";"1.76";"3068";"22";"201";"791";"1432";"565";"56";"1";"3068";"1337";"1243";"367";"121";"3068";"2244";"824";"";"04";"31";"37";"";""
"2003";"Midden-Limburg (CR)";"2338";"10.0";"1217";"1121";"43.7";"47.7";"1.66";"2338";"29";"180";"575";"1024";"466";"62";"2";"2338";"1104";"944";"235";"55";"2338";"1754";"584";"";"04";"31";"38";"";""
"2003";"Zuid-Limburg (CR)";"5784";"9.2";"2926";"2858";"39.5";"43.3";"1.51";"5784";"110";"571";"1463";"2409";"1056";"172";"3";"5784";"2800";"2173";"630";"181";"5784";"4009";"1775";"";"04";"31";"39";"";""
"2003";"Flevoland (CR)";"5452";"15.3";"2812";"2640";"57.3";"57.5";"2.04";"5452";"93";"674";"1657";"1967";"892";"162";"7";"5452";"2390";"2017";"670";"375";"5452";"3718";"1734";"";"02";"24";"40";"";""
"2003";"Groningen (SG)";"3843";"11.3";"1987";"1856";"43.5";"43.5";"1.52";"3843";"59";"319";"944";"1589";"798";"134";"-";"3843";"1775";"1446";"469";"153";"3843";"2233";"1610";"";"";"";"";"01";""
"2003";"Leeuwarden (SG)";"1897";"12.0";"1008";"889";"48.1";"49.4";"1.71";"1897";"26";"165";"533";"804";"321";"47";"1";"1897";"861";"707";"238";"91";"1897";"1117";"780";"";"";"";"";"02";""
"2003";"Zwolle (SG)";"2325";"13.9";"1213";"1112";"54.8";"53.2";"1.82";"2325";"26";"212";"618";"1011";"418";"38";"2";"2325";"1041";"884";"310";"90";"2325";"1698";"627";"";"";"";"";"03";""
"2003";"Enschede (SG)";"3851";"12.5";"2009";"1842";"53.0";"52.2";"1.80";"3851";"57";"398";"1026";"1643";"642";"80";"5";"3851";"1875";"1394";"442";"140";"3851";"2744";"1107";"";"";"";"";"04";""
"2003";"Apeldoorn (SG)";"2450";"11.5";"1254";"1196";"50.3";"52.4";"1.81";"2450";"35";"180";"609";"1085";"477";"59";"5";"2450";"1067";"940";"321";"122";"2450";"1768";"682";"";"";"";"";"05";""
"2003";"Arnhem (SG)";"4275";"12.2";"2226";"2049";"49.9";"49.3";"1.69";"4275";"58";"337";"1018";"1823";"911";"122";"6";"4275";"2070";"1593";"470";"142";"4275";"2774";"1501";"";"";"";"";"06";""
"2003";"Nijmegen (SG)";"3178";"11.6";"1647";"1531";"44.3";"43.9";"1.50";"3178";"28";"206";"714";"1394";"714";"120";"2";"3178";"1480";"1201";"394";"103";"3178";"2022";"1156";"";"";"";"";"07";""
"2003";"Amersfoort (SG)";"3787";"14.4";"1943";"1844";"57.9";"56.7";"1.93";"3787";"32";"264";"885";"1636";"843";"121";"6";"3787";"1635";"1423";"538";"191";"3787";"2829";"958";"";"";"";"";"08";""
"2003";"Utrecht (SG)";"8008";"14.3";"4161";"3847";"51.9";"47.4";"1.63";"8008";"59";"633";"1672";"3535";"1818";"278";"13";"8008";"3902";"2850";"888";"368";"8008";"5314";"2694";"";"";"";"";"09";""
"2003";"Amsterdam (SG)";"19850";"13.8";"10098";"9752";"51.5";"46.8";"1.63";"19850";"294";"1978";"4509";"7626";"4509";"885";"49";"19850";"9985";"6796";"2151";"918";"19850";"11657";"8193";"";"";"";"";"10";""
"2003";"Haarlem (SG)";"4703";"11.6";"2422";"2281";"49.9";"50.4";"1.70";"4703";"37";"342";"1016";"1994";"1136";"174";"4";"4703";"2164";"1808";"588";"143";"4703";"2980";"1723";"";"";"";"";"11";""
